Summary,Text,Class,Identifier,Court
" *RESPONSABILIDADE CIVIL –  Declaratória de inexigibilidade de débito c/c indenização por dano moral –  Anotação indevida do nome do autor junto aos órgãos de proteção ao crédito por débito contratado por falsário –  Ação julgada procedente, fixando indenização em R$ 12.000,00 –  Insurgência pela ré –  Descabimento - Dano caracterizado e que prescinde de comprovação, sendo intuitiva a lesão –  Responsabilidade da ré configurada e objetiva, ante o risco da atividade que desenvolve –  Inaplicabilidade da súmula 385/STJ ao caso, considerando que nenhuma anotação pendia em nome do autor desde 2.016 - Valor da indenização fixada em primeiro grau (R$ 12.000,00) que cabe ser mantido, vez que recomporá os prejuízos sofridos, sem enriquecê-lo indevidamente, além de punir a ré pelo mal causado e se coadunar aos valores praticados por esta Turma para casos semelhantes –  Sentença mantida –  Honorários recursais devidos e elevados em 5% sobre o valor da condenação (art. 85, §11, CPC) –  Recurso desprovido.* ",so desprovido.* ,Improcedente,1000134-54.2021.8.26.0590,TJSP
" *EMBARGOS À ARREMATAÇÃO - Sentença de improcedência - Insurgência pela embargante - Descabimento - PRELIMINARES - Deserção - Gratuidade da justiça deferida à apelante por este tribunal, em analogia ao ocorrido no processo nº 1118149-41.2014.8.26.0100, também julgado por esta Turma, que afasta a preliminar de deserção - Ausência de inovação de tese em sede recursal, porquanto todas as pretensões veiculadas ressoam com as trazidas pela petição inicial - Preliminares repelidas - MÉRITO - Pretensão à anulação da arrematação, ante a ausência de quitação dos condomínios, defraudando seu preço - Matéria já analisada em sede de agravo de instrumento, onde se ressaltou que, nos termos do edital da hasta, tais despesas seriam de responsabilidade dos arrematantes, que as reconhecem como tal - Arguição de cerceamento de defesa que não convence, porquanto a oitiva do sindico do condomínio onde inseridos os imóveis não contribuiria para o deslinde desta ação, além de inexistir pleito nesse sentido nos autos - Alegação de indisponibilidade dos bens, por arrolados em Refis, que não vinga, porquanto tal indisponibilidade refere-se ao devedor e não à expropriação forçada - Matéria, ademais, já analisada nos autos da execução - Ausência de legitimidade da apelante para invocar nulidade pela ausência de intimação pessoal do co-executado Jorge Chammas Neto, na medida em que não pode postular em nome próprio direito alheio - Além disso, a exceção de pré executividade por ele apresentada nos autos da execução restou rejeitada e há presunção de intimação pela eficácia erga omnes atribuída aos editais - Direito de preferência do locatário que não prevalece em caso de expropriação forçada, a teor do contido no art. 32, da Lei nº 8.245/91 - Arguição de alienação por preço vil e de necessidade de realização de nova perícia que não merecem acolhida - Questões já analisadas e decididas nos Agravos de instrumento n.ºs. 2158466-73.2014.8.26.0000,2112461-22.2016.8.26.0100, 2041253-75.2016.8.26.0000 e 2112437-91.2016.8.26.0000 - Pretensão à suspensão da ação, nos termos do art. 792 do CPC, que não merece acolhida - Ausência de qualquer indício de tratativas entre as partes, além de a auto composição entre elas poder ser obtida a qualquer tempo e sem ingerência do poder judiciário - Pleito á redução dos honorários (de 20% para 10%) que não merece acolhida, na medida em que referido percentual remunerará o trabalho de ambos os embargados o que afasta a tese de desproporcionalidade - Sentença de improcedência mantida - Ausência de má-fé, posto que o simples exercício do direito de defesa não a configura - Honorários recursais indevidos, posto que já arbitrados no percentual máximo em primeiro grau - Recurso desprovido, nos termos do presente acórdão.* ","rimeiro grau - recurso desprovido, nos termos do presente acórdão.* ",Improcedente,1118096-60.2014.8.26.0100,TJSP
" ANULATÓRIA –  Auto de infração –  ICMS –  Empresa atuante no ramo de armazém geral –  Ausência de registro na JUCESP por quase todo o período –  Irrelevância –  Questão administrativa que não afasta a real natureza das operações, confirmada pela perícia contábil – AIIM limitado a capitular infração pelo não pagamento do imposto por emissão de documento fiscal de operação tributada, como não tributada, sem adentrar o mérito de inidoneidade de uma das contratantes –  Sentença confirmada –  Recurso de apelação e reexame necessário, desprovidos. ","o, desprovidos. ",Improcedente,1041586-45.2017.8.26.0053,TJSP
" ADMINISTRATIVO –  Concurso Público –  Soldado PM de 2ª Classe –  Exclusão na fase de investigação social –  Pretensão de desconstituição do ato administrativo –  Impossibilidade –  Omissão de informações no Formulário de Avaliação da Conduta Social, da Reputação e da Idoneidade (FACSRI) – Faltas injustificadas, advertências, suspensões e inúmeras demissões por justa causa –  Comportamento que não condiz com a disciplina exigida dos militares –  Exclusão do certame plenamente justificada –  Sentença de improcedência confirmada –  Recurso de apelação desprovido. ",ão desprovido. ,Improcedente,1007036-82.2021.8.26.0053,TJSP
" -Mandado de Segurança. Impetração por MM Juiz interessado na disputa de vaga no Tribunal de Justiça Militar que foi reservada para magistrado civil de carreira. Autor que alega inaplicabilidade da condicionante de estar na primeira quinta parte da lista de antiguidade daquela Corte de Justiça.-Conhecimento de parte da impetração. Writ para suspender ato administrativo de promoção de colega. Nomeação que foi exarada pela autoridade impetrada, na esteira dos artigos 96, I, letra c da Constituição Federal, 58 da Constituição paulista e 3º, I da lei complementar paulista n. 1.037, de 27/2/2008.-Não conhecimento, porém, da outra parte, em que o impetrante reclama de sua exclusão da lista por conta do item 1.2 do Edital, que condicionava a inscrição a estar na primeira quinta parte da lista de antiguidade. Deliberação restrita ao TJM, sem nenhuma ingerência do Desembargador Presidente do TJSP. -A autoridade competente para ocupar o polo passivo na ação de mandado de segurança é aquela que, nos termos das disposições normativas, possui competência para a prática do ato colimado como pedido definitivo de concessão da segurança. Competência para suspender o ato, mas não para modificar o processo de escolha.-Reclamação pelo ora impetrante junto ao CNJ contra o procedimento de escolha no TJM, que restou rechaçada no PCA n. 0004448-11.2021.2.00.0000, excertos transcritos neste voto.-Não antevista ilegalidade na edição do ato administrativo vinculado, que resultou na promoção do concorrente. Ausência de liminar do CNJ a impedir a conclusão do procedimento de escolha no TJM. Publicidade do ato administrativo atendida no dia seguinte, quando, então, o ora impetrante já correra a adotar o necessário para defender seus pontos de vista.-Conhecimento de parte da impetração e, na parte conhecida, denegação da ordem, ausente direito líquido e certo. ","te conhecida, denegação da ordem, ausente direito líquido e certo. ",Improcedente,2205911-43.2021.8.26.0000,TJSP
" Mandado de Segurança. Academia de Tênis. Plano São Paulo. Fase emergencial. Mandado de Segurança. Indeferimento de liminar. Agravo interno igualmente desprovido, em plenário. Pleito de revisão. Reabertura do estabelecimento em meio ao período emergencial do 'Plano São Paulo'. Matéria de competência concorrente, União e Estados Federados. Precedentes do STF e deste Órgão Especial que têm reconhecido a constitucionalidade do programa.  Conveniência e oportunidade das medidas de prevenção que, ademais, ficam ao alvedrio do administrador. Parte que não recolheu diligências para promoção da intimação do Governador. Superação da fase emergencial. Intimação via imprensa dos patronos para darem andamento ao feito. Silêncio. Extinção. Ordem denegada sem julgamento do mérito, incidentes os artigos 485, III e VI (segunda figura) e 493, todos do NCPC. ","programa.  conveniência e oportunidade das medidas de prevenção que, ademais, ficam ao alvedrio do administrador. parte que não recolheu diligências para promoção da intimação do governador. superação da fase emergencial. intimação via imprensa dos patronos para darem andamento ao feito. silêncio. extinção. ordem denegada sem julgamento do mérito, incidentes os artigos 485, iii e vi (segunda figura) e 493, todos do ncpc. ",Improcedente,0012023-46.2021.8.26.0000,TJSP
" Mandado de Segurança impetrado contra o e. Desembargador Presidente da Seção de Direito Público, que teria indeferido o processamento de agravo denegatório de recurso especial. Alegada ausência de intimação.Parte que argumenta que a r. deliberação mereceu publicação truncada no diário oficial. Inocorrência. Falta de compreensão dos procedimentos internos e registros automáticos feitos pelo sistema informatizado (SAJSG).Denegação da ordem. ",ticos feitos pelo sistema informatizado (sajsg).denegação da ordem. ,Improcedente,2175036-90.2021.8.26.0000,TJSP
" AGRAVO DE INSTRUMENTO –  AÇÃO ANULATÓRIA DE PARTILHA DE BENS –  CUMPRIMENTO DE SENTENÇA – Descumprimento de acordo homologado judicialmente –  Bloqueios on line, pelo sistema Sisbajud –  Impugnação à penhora –  Acolhimento –  Condenação de ambas as partes em sucumbência –  Inconformismo do devedor –  Decisão agravada que foi objeto também do agravo de instrumento nº 2067406-72.2021.8.26.0000, interposto pela agravada –  Perda do objeto do presente recurso diante da decisão do agravo nº 2067406-72.2021.8.26.0000 –  Recurso não conhecido. ",não conhecido. ,Improcedente,2064916-77.2021.8.26.0000,TJSP
" AGRAVO DE INSTRUMENTO –  AÇÃO ANULATÓRIA DE PARTILHA DE BENS –  CUMPRIMENTO DE SENTENÇA – Descumprimento de acordo homologado judicialmente –  Depósito judicial do valor cobrado, pelo executado, após decisão de rejeição da impugnação, a qual é objeto do agravo de instrumento nº 2197264-93.2020.8.26.0000 –  Pedido de levantamento pela credora –  Indeferimento –  Ação revisional do acordo que também possui recurso pendente de julgamento –  Inexistência de decisão definitiva acerca do montante do crédito exequendo –  Possibilidade de suspensão da satisfação do direito do exequente, mesmo em se tratando de cumprimento definitivo de sentença, a teor do art. 525, § 10, do CPC, diante do risco de irreversibilidade da medida –  Salvo na hipótese de prestação de caução pela credora, o levantamento de valores só é possível após o trânsito em julgado da ação revisional –  Recurso improvido. ",urso improvido. ,Improcedente,2291008-45.2020.8.26.0000,TJSP
" AGRAVO DE INSTRUMENTO –  AÇÃO ANULATÓRIA DE PARTILHA DE BENS –  CUMPRIMENTO DE SENTENÇA – Descumprimento de acordo homologado judicialmente –  Bloqueio de ativos financeiros pelo sistema Sisbajud –  Alegação de inexistência de pedido nos autos até a efetivação do bloqueio –  Possibilidade de expedição de ordem de indisponibilidade de ativos financeiros em nome do executado pelo juiz, sem prévia ciência do devedor para resguardar o interesse do credor e impedir eventual tentativa de inviabilizar futura penhora –  Art. 854, do CPC –  Operacionalização por meio de peticionamento eletrônico sigiloso no SAJ, que não lança movimentação na consulta processual, restringindo a visualização aos advogados do solicitante e ao juiz –  Sigilo das peças que é retirado somente após a efetivação da ordem no Sisbajud –  Inocorrência de decisão surpresa ou tratamento diferenciado à parte –  Demais alegações que não podem ser conhecidas, sob pena de violação do princípio do duplo grau de jurisdição –  Recurso parcialmente conhecido e, na parte conhecida, improvido. ","ida, improvido. ",Improcedente,2250402-72.2020.8.26.0000,TJSP
" VOTO DO RELATOREMENTA –  COMPROMISSO DE COMPRA E VENDA - IMISSÃO DE POSSE - Tutela de urgência - Deferimento –  Presença dos requisitos legais para sua concessão (art. 300 CPC) - Prova inequívoca do direito de propriedade dos agravados –  Contrato firmado no ano de 2017, sendo incontroversa a quitação do preço –  Alegada ilegitimidade passiva da agravante (intermediadora do negócio) que não impede o cumprimento da medida de urgência, devendo ser melhor esclarecida, nos autos principais, após regular instauração do contraditório (até mesmo diante da manifestação dos agravados, no sentido de que o pagamento do preço foi efetuado em conta de titularidade da recorrente) –  Decisão mantida –  Recurso improvido. ",urso improvido. ,Improcedente,2193778-66.2021.8.26.0000,TJSP
" Revisional –  Cédula de Crédito Bancário –  Tarifas de registro de contrato e avaliação do bem –  Adoção das teses fixadas no julgamento do Tema 958 (REsp nº 1.578.553/SP, Rel. Ministro Paulo de Tarso Sanseverino, j. 28/11/2018), na forma do artigo 1.036 do CPC –  Peculiaridade do caso –  Singularidade quanto à questão de fato –  Prova nos autos da efetiva prestação dos serviços remunerados pelas referidas tarifas –  Ônus que cabia ao réu, do qual se desincumbiu (CPC artigo 373, II) –  Abusividade da cobrança –  Não reconhecimento –  Devolução incabível –  Ação improcedente –  Sentença mantida –  RITJ/SP, artigo 252 - Assento Regimental nº 562/2017, artigo 23.Recurso não provido. ",o não provido. ,Improcedente,1000528-48.2021.8.26.0077,TJSP
" AÇÃO REGRESSIVA –  Danos ocasionados a equipamentos de segurado da autora após descarga atmosférica –  Aplicação dos dispositivos do Código de Defesa do Consumidor –  Responsabilidade objetiva da concessionária de energia elétrica –  Causa excludente do dever de indenizar não configurada –  Necessidade de ressarcimento do valor despendido pela seguradora –  Sentença de parcial procedência mantida –  Recurso não provido, com fixação de honorários recursais (art. 85, §§ 1° e 11, do CPC). ","dente do dever de indenizar não configurada –  necessidade de ressarcimento do valor despendido pela seguradora –  sentença de parcial procedência mantida –  recurso não provido, com fixação de honorários recursais (art. 85, §§ 1° e 11, do cpc). ",Improcedente,1043712-19.2020.8.26.0100,TJSP
" Indenizatória –  Danos materiais e morais –  Fraude –  Cartão de débito –  Transações não reconhecidas –  Responsabilidade da instituição bancária –  Artigos 186, 187 e 927 do Código Civil –  Limitação pela prática dos atos vinculados ao serviço que presta 'fato do serviço' e 'vício do serviço' –  Artigo 927 § único do Código Civil e artigos 14 e 20 do Código de Defesa do Consumidor –  Negligência do estabelecimento bancário –  Inobservância da regra de cuidado e dever de segurança –  Conduta –  Relação de causa e efeito –  Relação de causalidade –  Regra de incidência –  Artigo 403 do Código Civil –  Conduta negligente e inobservância do dever de fiscalizar que não é causa ou concausa eficiente para o resultado –  Evento danoso que extrapola os limites da relação objetiva –  Transações realizadas mediante cartão com 'chip' e senha pessoal e intransferível –  Movimentações ocorridas antes da solicitação de bloqueio pelo titular do cartão –  Dever de guarda do cartão com segurança e sigilo de senha –  Ônus do titular do cartão –  Prática de ato voluntário próprio que explicita assunção de risco –  Culpa exclusiva e excludente de responsabilidade –  Inteligência da Súmula 497 do STJ –  Inocorrência de 'fortuito interno' –  Ausência dos pressupostos de incidência –  Artigo 393 do Código Civil –  Evento danoso por ação estranha à atividade do réu –  Aplicação do artigo 14, § 3º do CDC –  Observância do REsp 1633785/SP –  Precedentes jurisprudenciais –  Sentença mantida.Recurso não provido. ",o não provido. ,Improcedente,1000504-73.2021.8.26.0609,TJSP
" Agravo interno –  Natureza de recurso - Artigos 994, III e 1.021 do CPC - Interposto o recurso, devolve-se ao órgão fracionado o conhecimento de todas as matérias objeto do recurso principal –  Interposição do recurso e sua apreciação que implica superação do princípio da colegialidade –  STF RE nº 634.595.Decisão que rejeitou o pleito de gratuidade de justiça –  Falta de demonstração de incapacidade financeira - Possibilidade de indeferimento –  Inexistência de elementos que denotam atual e efetiva incapacidade financeira diante da inexistência de quaisquer documentos bancários e que evidenciem a atual situação patrimonial da empresa –  Impossibilidade de reabertura de prazo para a juntada de novos documentos sob pena de eternização da discussão - Princípio da celeridade processual –  Documentos já juntados pela agravante –  Benefício indeferido –  Decisão mantida –  Pretensão afastada.Agravo interno não provido. ",o não provido. ,Improcedente,1000260-21.2020.8.26.0435,TJSP
" INDENIZAÇÃO –  Danos materiais e morais –  Lançamentos em fatura de cartão de crédito que não foram reconhecidos pelo correntista –  Dever do banco de recompor o valor retirado –  Ausência, contudo, de dano moral indenizável –  Autor que não teve maculada sua honra subjetiva ou objetiva –  Inocorrência de dano moral, uma vez que o fato narrado se constituiu em mero dissabor –  Sentença de parcial procedência mantida –  Recurso não provido. ",o não provido. ,Improcedente,1019018-02.2020.8.26.0224,TJSP
" AGRAVO INTERNO EM RECURSO ESPECIAL. CUMPRIMENTO INDIVIDUAL DE SENTENÇA COLETIVA. AÇÃO CIVIL PÚBLICA JULGADA PELO JUIZ DA 6ª VARA DA FAZENDA PÚBLICA DO FORO CENTRAL DE SÃO PAULO/SP (AÇÃO COLETIVA Nº 0403263-60.1993.8.26.0053). Legitimidade ativa dos poupadores e de seus sucessores, independentemente de fazerem parte dos quadros associativos do IDEC (tema 948). Juros de mora. Termo inicial. Citação do devedor na fase de conhecimento (tema 685). Decisão mantida. Recurso desprovido. ",rso desprovido. ,Improcedente,2039940-74.2019.8.26.0000,TJSP
" Habeas corpus – Tráfico de drogas – Prisão em flagrante – Conversão em preventiva – Presença dos requisitos da custódia cautelar – Decisão bem fundamentada – Medidas cautelares insuficientes no caso concreto – Paciente que já responde a outros processos por tráfico de drogas – Prisão domiciliar em razão da disseminação da covid-19 – Impossibilidade – Constrangimento ilegal – Inexistência – Ordem denegada. ",ordem denegada. ,Improcedente,2234228-51.2021.8.26.0000,TJSP
" Agravo de instrumento –  Ação de dano infecto c.c. indenização –  Direito de vizinhança –  Tutela antecipada deferida –  Razoabilidade –  Decisão mantida.A r. decisão agravada está bem fundamentada, o que recomenda a manutenção da decisão que concedeu a tutela antecipatória requerida pelos autores, ora agravados - De qualquer modo, a antecipação de tutela concedida pode ser revogada a qualquer tempo, desde que novos elementos o recomendem (art. 273, § 4º, c.c. art. 125, I, do CPC/1973; art. 298, c.c. art. 139, I, do CPC/2015).Agravo desprovido, com observação. ",", c.c. art. 139, i, do cpc/2015).agravo desprovido, com observação. ",Improcedente,2220971-56.2021.8.26.0000,TJSP
" Agravo de instrumento –  Busca e apreensão –  Alienação fiduciária - Liminar deferida - Notificação extrajudicial enviada ao endereço constante do contrato –  Validade –  Possibilidade da liminar –  Necessidade de pagamento da integralidade do débito - Decisão mantida. Para o efeito de comprovação da mora, tendo em vista a possibilidade liminar da busca e apreensão, basta estar caracterizado o encaminhamento da notificação ao endereço constante do contrato. Presentes os requisitos legais, de conceder-se a liminar pleiteada, nos termos do Decreto 911/69, tal como no caso ora sob exame, razão pela qual não merece prosperar o pleito de sua revogação. Além disso, vinha entendendo que havia direito de o devedor fiduciante purgar a mora com o depósito das parcelas até então (data do depósito) vencidas, o que está em conformidade com o art. 54, § 2º, do CDC. Todavia, tendo em vista o que foi decidido pelo Egrégio Superior Tribunal de Justiça, em recurso repetitivo (art. 543-C do CPC), de aplicar-se o seguinte entendimento: ""Nos contratos firmados na vigência da Lei n. 10.931/2004, compete ao devedor, no prazo de 5 (cinco) dias após a execução da liminar na ação de busca e apreensão, pagar a integralidade da dívida - entendida esta como os valores apresentados e comprovados pelo credor na inicial -, sob pena de consolidação da propriedade do bem móvel objeto de alienação fiduciária"" (REsp n.º 1.418.593-MS, julgado em 14 de maio de 2014. Relator Ministro Luis Felipe Salomão –  2ª Seção), tal como constou da r. decisão ora agravada, ou seja, o réu, ora agravante, é intimado para efetuar o pagamento da integralidade da dívida. Oportuno ressaltar o recurso repetitivo, tendo-se em conta que o STJ fixou a seguinte tese: ""...para que o bem possa ser restituído ao devedor, livre de ônus, não basta que ele quite quase toda a dívida; é insuficiente que pague substancialmente o débito; é necessário, para esse efeito, que quite integralmente a dívida pendente"" (recurso especial n.º 1.622.555/MG, julgado em 22 de fevereiro de 2017 pela Colenda Segunda Seção. Relator Designado Ministro Marco Aurélio Bellizze). Logo, não se há de falar em aplicação da teoria do adimplemento substancial em contrato de financiamento com cláusula de alienação fiduciária, independentemente da quantia paga.Agravo desprovido. ",avo desprovido. ,Improcedente,2226375-88.2021.8.26.0000,TJSP
" Agravo de instrumento –  Ação de execução de título extrajudicial –  Contrato de locação –  Penhora do imóvel –  Exceção de pré-executividade - Alegação de impenhorabilidade por se tratar de bem de família –  Rejeitada à tese formulada pela devedora em razão da exceção de pré-executividade e consequentemente a impenhorabilidade do imóvel –  Fiador (a) –  Decisão mantida.Não há o que tirar ou acrescentar à fundamentação do que foi decidido quanto ao inconformismo da agravante com a r. decisão agravada que não acolheu a exceção de pré-executividade formulado na demanda em discussão e consequentemente sua tese de impenhorabilidade do bem de família. Neste sentido, há precedente desta 30ª Câmara, Apelação Cível n.º 1012057-82.2019.8.26.0320, sob minha relatoria:  ""Apelação - Embargos à execução - Contrato de locação - Fiadora que é solidariamente responsável pela dívida do afiançado"" - Nos casos de fiança prestada em locação, seja residencial ou não, aplica-se o art. 3º, inciso VII, da Lei 8.009, de 29 de março de 1990, com a redação dada pela Lei 8.245, de 18 de outubro de 1991, para possibilitar a penhora do bem de família, dispositivo esse não revogado com a redação dada ao art. 6º da Constituição da República pela Emenda Constitucional n.º 26 de 14 de fevereiro de 2000 –  De acordo com a Súmula 549 do STJ: ""É válida a penhora de bem de família pertencente a fiador de contrato de locação"" –  Além disso, a decisão emanada da 1ª Turma da Corte Superior não tem natureza vinculante, porque o Recurso Extraordinário n.º 605.709 não foi afetado à sistemática dos recursos repetitivos. Neste sentido: ""AGRAVO DE INSTRUMENTO - AÇÃO DE COBRANÇA - CUMPRIMENTO DE SENTENÇA - PENHORA DO IMÓVEL DE FIADOR EM LOCAÇÃO COMERCIAL - Alegação de impenhorabilidade do bem de família que não se sustenta - Possibilidade prevista pelo art. 3º, inciso VII, da Lei nº 8.009/90 - Súmula 549 do STJ - Entendimento do Supremo Tribunal Federal de que a excepcionalidade da proteção do bem de família é constitucional (RE nº 407.688/AC) - Ausência de fato novo a justificar a revisitação do tema quanto à possiblidade de penhora de bem de família de fiador de contrato de locação comercial - Notícia de decisão isolada do Supremo Tribunal Federal, sem vinculatividade, que considerou peculiaridades do caso, e que, assim, não tem o condão de afastar as conclusões tomadas em sede de anterior recurso extraordinário com repercussão geral - Precedente deste Tribunal - Negado provimento"" (agravo de instrumento n.º 2170515-10.2018.8.26.0000, julgado em 05 de setembro de 2018 pela Colenda 25ª Câmara de Direito Privado desta Corte, por votação unânime. Relator Desembargador Hugo Crepaldi).Agravo desprovido. ",avo desprovido. ,Improcedente,2222914-11.2021.8.26.0000,TJSP
" Agravo de instrumento –  Ação cautelar de exibição de documentos –  Contrato de seguro - Cumprimento de sentença –  Rejeitada a impugnação à execução –  Descumprimento da obrigação fixada pelo Juízo de origem –  Multa fixada –  Razoabilidade - Decisão mantida.Não há o que tirar ou acrescentar à fundamentação do que foi decidido quanto ao inconformismo da agravante com a r. decisão agravada que rejeitou a impugnação oferecida pela executada na demanda em discussão. Oportuno ressaltar que a douta juíza fundamentou sua decisão em caso de descumprimento da obrigação, ou seja, fixou multa diária para a hipótese de descumprimento da ordem judicial, tal como constou na demanda em discussão; tenha-se em conta que a multa fixada não se presta para enriquecimento sem causa da parte, mas sim com intuito de cumprimento da decisão, além do que é prevista em lei a possibilidade de o juiz, de ofício, ""modificar o valor ou a periodicidade da multa, caso verifique que se tornou insuficiente ou excessiva"" (art. 461, § 6º, do CPC/1973; art. 537, § 1º, caput, e I, do CPC/2015). Já o Código Civil dispõe em seu art. 413 que ""a penalidade deve ser reduzida equitativamente pelo juiz se a obrigação principal tiver sido cumprida em parte, ou se o montante da penalidade for manifestamente excessivo, tendo-se em vista a natureza e a finalidade do negócio"". Além disso, a multa diária fixada pelo Juízo de origem só será executada caso não tenha sido cumprida a obrigação fixada, razão pela qual foi aplicada tal multa em desfavor da executada, ora agravante - Desprovido o recurso, de majorar-se o valor dos honorários advocatícios (art. 85, § 11, do CPC/2015).Agravo conhecido e desprovido, com observação. "," § 11, do cpc/2015).agravo conhecido e desprovido, com observação. ",Improcedente,2208762-55.2021.8.26.0000,TJSP
" APELAÇÃO –  tráfico de drogas. Porte de arma de fogo com numeração suprimida. Prova suficiente de autoria. Afirmação de compra de droga para divisão entre amigos, rateada a compra entre 8 pessoas, colide com a condição de ter o apelante deixado aquele local sem aquelas pessoas. Falta de lógica, raciocínio básico para aceitação daquela versão. Negativa dos companheiros no carro quanto a posse da arma ou conhecimento da droga com o apelante. Contradição entre testemunhas de defesa quanto ao apelante fazer uso, ou não, de drogas. Harmonia tão só do relato dos Policiais Militares que fizeram a abordagem, atraídos pelo movimento de carros e condição de estarem na ""ronda bancária"" –  prevenção de roubos a bancos nos moldes atuais. Policial é testemunha como qualquer pessoa e impugnação a seu depoimento deve ser específica, não genérica pela origem.Art. 59, CP, a pena de cada crime foi fundamentada e benéfica para o apelante. O critério trifásico foi observado em face dos autos. O regime prisional tem previsão legal.NEGADO PROVIMENTO AO RECURSO. "," o regime prisional tem previsão legal.negado provimento ao recurso. ",Improcedente,1501284-63.2020.8.26.0617,TJSP
" AGRAVO DE INSTRUMENTO –  CAUTELAR DE PRODUÇÃO ANTECIPADA DE PROVA –  Decisão que determinou que o ora recorrente traga aos autos a prova requerida –  Viabilidade da interposição de agravo, consoante a doutrina e precedentes deste E. TJSP –  Mitigação possível ao artigo 382, § 4º do CPC/15, na linha de precedente do E. STJ e em conformidade com a ampla defesa e recursos a ela inerentes –  No mérito, contudo, decisão acertada –  Ausência de legalidade ou nulidade, evidenciada no caso o preenchimento dos pressupostos legais, presentes os requisitos previstos no artigo 22 do Marco Civil da Internet para o fornecimento dos dados, havendo fortes indícios de ocorrência de ilícito praticado por terceiros -  Quanto aos dados reclamados (IP e log) não há nenhuma ilegalidade também, havendo precedente desta C. 2ª Câmara no sentido da viabilidade - Agravo desprovido, com observação de que não se imporá à recorrente condenação ao pagamento de verba sucumbencial ou penalidade, não se vislumbrando descumprimento de ordem judicial, tendo a agravante apenas zelado pela observância do Marco Civil da Internet, inclusive ao interpor o presente recurso. "," 22 do marco civil da internet para o fornecimento dos dados, havendo fortes indícios de ocorrência de ilícito praticado por terceiros -  quanto aos dados reclamados (ip e log) não há nenhuma ilegalidade também, havendo precedente desta c. 2ª câmara no sentido da viabilidade - agravo desprovido, com observação de que não se imporá à recorrente condenação ao pagamento de verba sucumbencial ou penalidade, não se vislumbrando descumprimento de ordem judicial, tendo a agravante apenas zelado pela observância do marco civil da internet, inclusive ao interpor o presente recurso. ",Improcedente,2177702-64.2021.8.26.0000,TJSP
" APELAÇÕES CÍVEIS –  RESPONSABILIDADE CIVIL –  Ação de obrigação de fazer cumulada com reparação por danos morais –  Divulgação de notícia de conteúdo deturpado, envolvendo o autor  –  Prisão em flagrante pela possível prática de crime de tráfico de drogas cujo processo foi arquivado, após a realização de exame pericial definitivo, pela constatação de ausência de substância entorpecente em sua bagagem –  Sentença de parcial procedência –  Inconformismo trazido pelas corrés, ANDREIA DIAS PIRES STEINHARDT –  MEI e ANDREIA DIAS PIRES STEINHARDT, que não merece ser conhecido –  Recurso protocolizado intempestivamente –  Apelo do autor, o qual busca a majoração da condenação a título de danos morais que não merece respaldo –  Valor arbitrado que se mostra em consonância com os princípios da proporcionalidade e da razoabilidade, dispensando reparos –  Recurso da GOOGLE que igualmente não merece acolhida –  Apelo genérico e insuficiente para invalidar a conclusão obtida pelo MM. Juízo a quo cuja determinação é clara e objetiva,  não se tratando de concessão de pedido de remoção genérico de resultado de pesquisa –  Sentença mantida por seus próprios e bem lançados fundamentos –  Não conhecido o recurso de fls. 460/465, porquanto intempestivo e desprovido os demais apelos. ","e fls. 460/465, porquanto intempestivo e desprovido os demais apelos. ",Improcedente,1095219-87.2018.8.26.0100,TJSP
" APELAÇÃO CÍVEL –  PLANO DE SAÚDE –  É abusiva a negativa de cobertura de próteses de qualquer natureza, sob pena de se colocar em risco o objeto do contrato, ou seja, a preservação da saúde do usuário –  Junta médica realizada na qual conclui-se pela utilização de prótese cimentada importada –  Lado pericial que conclui não haver comprovação de que a prótese não cimentada indicada pelo médico seja mais eficaz do que aquela indicada pela seguradora - Recurso não provido. ",o não provido. ,Improcedente,1020070-07.2020.8.26.0071,TJSP
" Apelação Cível - Franquia – Ação de resolução contratual cumulada com pedido de indenização por danos materiais e morais – Sentença que acolheu o pedido formulado pelos autores, ora franqueados – Inconformismo ré – Descabimento – Franqueadora que omitiu no contrato a informação de que o registro da marca não havia sido deferido por ocasião da celebração da avença – Inadimplemento contratual caracterizado, especialmente pelos sucessivos atrasos na entrega da loja, por não ter terminado as obras do local, enquanto os requerentes arcavam com os custos do imóvel, tais como as despesas locatícias – Elementos de convicção que bem demonstraram os fatos narrados, em especial a prova documental, não merecendo acolhimento a tese de suspeição da testemunha, a qual, aliás, foi ouvida como informante do juízo - Enriquecimento ilícito dos autores, por terem se beneficiado das obras na loja – Inocorrência – Despesas com as obras cujo abatimento foi determinado pela sentença – Violação da cláusula de confidencialidade – Inocorrência – Ausência de comprovação do alegado – Referida cláusula não tem o alcance pretendido pela apelante - Dano moral – Ocorrência – Redução – Impossibilidade - Valor bem arbitrado em primeiro grau – Liquidação de sentença – Descabimento – Não há necessidade de se proceder à liquidação quando a quantia pode ser conhecida por mero cálculo aritmético - Precedentes – RECURSO IMPROVIDO. ",urso improvido. ,Improcedente,1011557-47.2018.8.26.0224,TJSP
