Summary,Text,Class,Identifier,Court
" PENAL. APELAÇÃO. PORTE ILEGAL DE ARMA DE FOGO. CONDENAÇÃO. RECURSO DEFENSIVO.Pretendida a anulação do feito porque o réu não acompanhou as buscas efetuadas em seu automóvel. No mérito, a absolvição por fragilidade probatória. Alternativamente, recurso em liberdade e redução da pena. Descabimento.1. Nulidade. Inocorrência. Os policiais levaram a dona do estabelecimento –  testemunha -  para acompanhá-los na vistoria efetuada no carro do réu. Além disso, ela não o prejudicaria pois, como afirmou, era cliente habitual do lugar. Mas, de qualquer forma, nenhuma prova foi apresentada nesse sentido. Diligência legítima. Arma, por outro lado, encontrada em outro local, e que, como comprovado, era ""portada"" pelo acusado. Questão de mérito. Afastada a nulidade.2. Absolvição. Impossibilidade. Crime e autoria atribuídos ao réu sobejamente demonstrados pelos depoimentos dos policiais que o autuaram em flagrante, diante de denúncia anônima, bem como pelas circunstâncias do caso (estava ao lado do vaso de planta onde a arma foi localizada, estando ela munida dos mesmos projéteis –  detalhes –  que os encontrados em seu automóvel). Réu que não procurou demonstrar a veracidade do que alegou (art. 156 do CPP). Condenação mantida.3. Recurso em liberdade. Prejudicado. Concedida liberdade para o réu apelar. Falta de interesse.4. Redução da pena. Descabimento. Sanção dosada de forma acertada, sendo acrescida em razão do mau antecedente.Rejeitada a preliminar, negado provimento. ",ado provimento. ,Procedente,1500132-53.2018.8.26.0583,TJSP
" PENAL. AGRAVO EM EXECUÇÃO. PROGRESSÃO DE REGIME. RETIFICAÇÃO DE CÁLCULO INDEFERIMENTO. RECURSO DO MINISTÉRIO PÚBLICO.Pretendida aplicação de percentual de cumprimento do interregno de 60% da pena, exigido aos sentenciados reincidentes, para progressão de regime prisional. Descabimento. Reversão da decisão indeferitória de retificação de cálculo de progressão de regime prevendo a necessidade do cumprimento da fração de 2/5 da pena. Publicação do TEMA 1169 Repercussão Geral de ARE 1327963, do E. STF, foi imposta analogia in bonam partem, para aplicação, inclusive retroativa, do inciso V do art. 112 da LEP ao condenado por crime hediondo ou equiparado, sem resultado morte, sendo reincidente não específico, o que é o caso. Desse modo, necessária a manutenção do cálculo efetuado em primeiro grau, que considerou o lapso de 40% para fins de progressão de regime. Precedentes.Negado provimento. ",ado provimento. ,Procedente,0004298-52.2021.8.26.0502,TJSP
" Embargos à Execução Fiscal –  Sentença julgando extinto o feito, nos termos do artigo 485, VIII, do Código de Processo Civil, sem, contudo fixar verba honorária, tendo em vista que a executada aderiu ao PRD ""Programa de Regularização de Débitos"" e, nele foram incluídos (honorários, custas e despesas) –  Circunstâncias em que os honorários constantes no PRD referem-se àqueles devidos na ação de execução fiscal, não atingindo as verbas devidas em ações correlatas –  Fixação devida –  Honorários arbitrados em 10%, sobre o valor da causa –  Aplicação do artigo 85, § 3°, I, do NCPC/2015 –  Recurso provido. ",ecurso provido. ,Procedente,1000488-95.2019.8.26.0090,TJSP
" Execução fiscal. IPTU. Ilegitimidade passiva. Na situação retratada nos autos, a transmissão imobiliária já havia sido efetivada anteriormente à ocorrência dos fatos geradores e, consequentemente, bem antes do ajuizamento da execução fiscal. Registro do título translativo dos imóveis. Súmula 399 do STJ, em consonância com os artigos 34 e 123 do CTN e 1.245 do CC. Desse modo, de rigor o reconhecimento da ilegitimidade do agravante para responder pelos débitos cobrados. Dá-se provimento ao recurso. ",para responder pelos débitos cobrados. dá-se provimento ao recurso. ,Procedente,2192813-88.2021.8.26.0000,TJSP
" ASSOCIAÇÃO - Ação de cobrança de despesas associativas de terreno localizado em loteamento - Sentença de improcedência sob o fundamento de que a ré não reside no terreno,  possuindo a propriedade, não usufruindo dos serviços prestados pela autora - Apelo da autora aduzindo que a ré é obrigada a contribuir pelas benfeitorias e serviços colocados a disposição do loteamento, na condição de proprietária, como todos os demais proprietários e possuidores - Acolhimento - Na condição de proprietária de terreno, a ré tem o dever de contribuir para manutenção da infraestrutura do loteamento, que dispõe de serviços de limpeza, jardins e segurança, sob pena de enriquecimento ilícito - Sentença reformada - Reconhecimento da mora - Condenação da ré ao pagamento das taxas vencidas - Recurso provido. ",ecurso provido. ,Procedente,1008326-63.2020.8.26.0152,TJSP
" CONFLITO NEGATIVO DE COMPETÊNCIA - A competência se fixa pela natureza jurídica da lide, definida em função do pedido e da causa de pedir –  Execução visando a cobrança de taxa por associação contra proprietário de imóvel em loteamento - Matéria afeita ao âmbito de competência da 1ª a 10ª Câmaras da Seção de Direito Privado, nos termos do artigo 5º, inciso I.1 e I.21, da Resolução nº 623/13, deste Egrégio Tribunal de Justiça –  Precedentes do C. Grupo Especial - Conflito de competência procedente para reconhecer a competência da Colenda 5ª Câmara de Direito Privado (suscitada). ","câmaras da seção de direito privado, nos termos do artigo 5º, inciso i.1 e i.21, da resolução nº 623/13, deste egrégio tribunal de justiça –  precedentes do c. grupo especial - conflito de competência procedente para reconhecer a competência da colenda 5ª câmara de direito privado (suscitada). ",Procedente,0032850-78.2021.8.26.0000,TJSP
" Marca. Ação cominatória (obrigação de não fazer), cumulada com pedidos indenizatórios. Decisão de indeferimento de tutela de urgência para imediata cessação pela ré do uso de marca. Agravo de instrumento.Em que pesem a similitude da marca da agravada com a marca registrada da agravante, bem como a atuação no mesmo mercado, diante da distância geográfica entre as partes (Rondonópolis-MT e Campinas-SP, respectivamente), não se verifica risco iminente de confusão dos consumidores, a justificar o deferimento da liminar. O critério de confundibilidade é essencial na análise de casos de contrafação de marca. Doutrina de DENIS BORGES BARBOSA e MARLON TOMAZETTE. Manutenção da decisão recorrida. Agravo de instrumento a que se nega provimento. ",ega provimento. ,Procedente,2209141-93.2021.8.26.0000,TJSP
" APELAÇÃO CÍVEL –  Bem móvel –  Veículo - Alegação de vício redibitório –  Pretensão de rescindir o negócio, em razão de vício oculto, e devolução de valores, além de indenização por danos morais - Sentença de procedência, em parte, afastada a indenização por dano moral –  Inconformismo das corrés –  Cabimento –  Decadência –  Ação proposta mais de noventa dias após negativa de pedido de rescisão junto ao PROCON – Resolução do negócio submetida ao prazo decadencial de noventa dias – Ausência ademais de vício oculto, pois os problemas apresentados no veículo usado, com cerca de cinco anos de fabricação, foram corrigidos – Pedido de indenização por dano moral que não se sujeita ao prazo decadencial – Improcedência, porém, do pleito, na origem, sem interposição de recurso pela parte autora - Sentença reformada –  Recursos providos.  ",rsos providos.  ,Procedente,1017798-76.2018.8.26.0114,TJSP
" - Alienação fiduciária - Bem imóvel - Contrato de venda e compra com financiamento imobiliário garantido por alienação fiduciária - A falta de intimação prévia do devedor para purgar a mora, determina a anulação dos atos expropriatórios subsequentes - Nulidade da consolidação da propriedade reconhecida - Admite-se a purgação da mora até a arrematação, desde que sejam cumpridas todas as exigências previstas no art. 34 do Decreto-Lei 70/1966, como ocorre neste caso -  Purgação da mora reconhecida –  Pedido procedente - Recurso provido. ",ecurso provido. ,Procedente,1005748-84.2020.8.26.0037,TJSP
" - Locação de imóvel residencial - Despejo por denúncia vazia - O despejo de locatário de imóvel com contrato em vigor por prazo indeterminado, não requer fundamento específico. A lei assegura ao locador o direito de denunciar o contrato, por escrito, a qualquer momento, concedendo ao locatário o prazo de trinta dias para desocupação (art. 46 da Lei nº 8.245/91) –  Inexistência de óbice em razão de compra e venda pactuada entre as partes, cujo contrato já foi rescindido - Pedido procedente –  Recurso provido. ",ecurso provido. ,Procedente,1002872-72.2019.8.26.0529,TJSP
" - Previdência Privada –  Ação de cobrança que visa suplementação de aposentadoria, com fundamento nos artigos 48 e 49 do Estatuto do Banespa e 56 do Regulamento de Pessoal do Banespa –  Prescrição afastada, pois o pagamento de participação nos lucros e resultados envolve prestação de trato sucessivo e a cada novo evento renova-se o prazo prescricional –  Prova de que o autor, em 2005, aderiu a novo plano previdenciário, o que determina a aplicação das regras contidas no regulamento vigente quando de sua admissão ao novo plano, ficando, portanto, afastadas as regras previstas em Regulamento vigente quando de sua aposentadoria - Improcedência do pedido - Recurso provido. ",ecurso provido. ,Procedente,1006420-05.2020.8.26.0066,TJSP
" APELAÇÃO. Embargos à execução –  Cota de consórcio –  Sentença de procedência, para extinguir a execução –  Recurso da embargada.CONSÓRCIO –  Contrato de participação em grupo de consórcio é título executivo extrajudicial –  Inteligência do art. 10, § 6º da Lei nº 11.795/2008 –  Execução suficientemente instrumentalizada por contrato de consórcio, extrato da cota a indicar contemplação, e comprovantes de cessão do crédito –  Sucessão no polo ativo da execução independe do consentimento do devedor, na forma do artigo 779 do CPC, em consonância com os arts. 268 e seguintes do CC –  Devedor notificado quanto à cessão do crédito correspondente a cota inativa, contemplada e parcialmente adimplida –  Ausência de repercussões contratuais pela cessão, caso em que se demandaria a anuência da administradora do consórcio, na forma do art. 13 da lei especial –  Obrigação líquida, certa e exigível, cujo adimplemento é inescusável ao titular do crédito –  Embargos improcedentes. Recurso provido. ",ecurso provido. ,Procedente,1031047-34.2021.8.26.0100,TJSP
" APELAÇÃO. Ação regressiva de ressarcimento de danos –  Fornecimento de energia elétrica –  Danos a equipamentos de cliente segurado pela autora –  Sentença de improcedência –  Recurso da autora.FALHA NO FORNECIMENTO DE ENERGIA ELÉTRICA –  Ocorrência –  Sub-rogação da seguradora nos direitos do segurado –  Documentação trazida com a inicial comprova o pagamento da indenização securitária –  Responsabilidade objetiva da concessionária de serviço público –  Ausência de procedimento administrativo não elide a responsabilidade da ré –  Queima de bens nos imóveis segurados pela autora, em virtude de oscilação na tensão elétrica fornecida pela ré –  Suficiente comprovação da relação de causalidade entre o fato e o dano, na forma dos laudos técnicos trazidos com a inicial –  Excludentes de responsabilidade não comprovadas –  Descarga elétrica atmosférica constitui fortuito interno ao fornecimento de energia elétrica –  Indenização material devida integralmente. Recurso provido. ",ecurso provido. ,Procedente,1004798-35.2020.8.26.0309,TJSP
" APELAÇÃO CÍVEL. Ação regressiva de ressarcimento de danos. Danos a equipamentos eletrônicos dos clientes segurados pela autora. Alegada falha no fornecimento de energia elétrica. Sentença de improcedência. Insurgência da autora. Admissibilidade. Falha no fornecimento de energia elétrica. Ocorrência. Operada a sub-rogação da seguradora nos direitos dos seus clientes. Documentação bancária trazida com a inicial que comprova o efetivo pagamento das indenizações securitárias. Responsabilidade objetiva da concessionária de serviço público. Aplicabilidade do CDC ao caso. Inexiste obrigação de solicitação administrativa, sob pena de ofensa ao princípio da inafastabilidade do controle jurisdicional. Ausência de procedimento administrativo que não elide a responsabilidade da ré. Queda de raios (descarga atmosférica) que não afasta a responsabilidade da apelante, porquanto não configura caso fortuito ou força maior. Queima de diversos bens nos imóveis segurados da autora, em virtude de oscilação na corrente elétrica fornecida pela ré. Excludentes de responsabilidade não comprovadas. Suficiente comprovação da relação de causalidade entre o fato e o dano. Indenização material devida. Sentença reformada. Recurso provido. ",ecurso provido. ,Procedente,1007590-21.2020.8.26.0451,TJSP
" SAÚDE. Portadora de asma eosinofílica grave. Pretensão à condenação do Município de Guarulhos e do Estado de São Paulo ao fornecimento do medicamento ""fasenra"" (""benralizumabe""). Laudo pericial. Ausência de de resposta aos quesitos formulados pelos réus. Necessidade. Análise do preenchimento dos requisitos do Tema nº 106 do STJ que depende da resposta a todos os quesitos formulados pelas partes. Sentença de procedência. Preliminar de nulidade arguida pelo Município, com base em cerceamento de defesa. Julgamento convertido em diligência, nos termos do art. 938, §§ 3º e 4º do CPC, para que seja expedido ofício ao IMESC de modo que se providencie a resposta aos quesitos formulados pelos réus. ",do que se providencie a resposta aos quesitos formulados pelos réus. ,Procedente,1039795-42.2019.8.26.0224,TJSP
" APELAÇÃO CRIMINAL –  TRÁFICO DE ENTORPECENTES –  RECURSO MINISTERIAL VISANDO À MAJORAÇÃO DAS PENAS –  ACOLHIMENTO –  A grande quantidade de entorpecentes variados apreendidos e a natureza de parte das substâncias justificam a fixação da pena-base acima do mínimo legal, nos termos do artigo 42 da Lei nº 11.343/06. Não implica em ""bis in idem"" a dupla consideração da reincidência na segunda e terceira fase da dosimetria da pena, porque feita com finalidades diversas. Recurso Ministerial provido, para majorar as penas aplicadas.  ","ersas. recurso ministerial provido, para majorar as penas aplicadas.  ",Procedente,1503805-47.2021.8.26.0228,TJSP
" *Embargos de declaração - Obrigação de fazer c.c. reparação por danos morais –  Recurso de apelação da corré Cred-System negado, com parcial provimento do recurso adesivo da autora embargante, reconhecendo a legitimidade passiva ad causam da corré Lojas Ed+ por configurada a cadeia de consumo - Majoração dos honorários advocatícios do patrono da autora em grau recursal –  Cabimento - Inteligência do art. 85, §11, do CPC - Embargos acolhidos, com efeito modificativo.* ","art. 85, §11, do cpc - embargos acolhidos, com efeito modificativo.* ",Procedente,1005455-76.2020.8.26.0664,TJSP
"   *Ação revisional de cláusulas contratuais com pedido de devolução de valores –  Contrato de empréstimo pessoal –  Alegação de cobrança abusiva de juros remuneratórios em disparidade às taxas médias de mercado divulgadas pelo BACEN –  Prescrição trienal reconhecida na r. sentença - Descabimento –  Ação de caráter pessoal cujo prazo prescricional é decenal (art. 205 do CC) - Precedentes do STJ –  Ação ajuizada dentro do referido prazo prescricional –  Prescrição não consumada. Juros remuneratórios –  Alegação de cobrança em percentual superior à taxa média de mercado divulgada pelo BACEN –  Jurisprudência do STJ no sentido de que os juros podem ser considerados abusivos se destoarem da taxa média de mercado, sem que as peculiaridades do negócio os justifiquem (REsp 1.061.530/RS) –  Previsão de cobrança de juros de 19,00 % ao mês e 706,420% ao ano –  Abusividade dos juros remuneratórios verificada no caso concreto –  Limitação dos juros remuneratórios à taxa de mercado para mesma espécie de contrato divulgada pelo BACEN, à época da contração –  Devolução simples dos valores indevidamente cobrados como juros abusivos - Ação julgada procedente –  Recurso provido.*  ",urso provido.*  ,Procedente,1012768-03.2021.8.26.0196,TJSP
" PRESTAÇÃO DE SERVIÇOS. Cumprimento de sentença. Intimação do executado  para indicação do paradeiro de motocicleta que consta registrada em seu nome ou para quem eventualmente alienada. Ausência de diligência do executado que simplesmente ignora a ordem e sequer comparece nos autos para se justificar. Atitude não condizente com o dever processual de colaboração com o Judiciário. Imposição de multa por ato atentatório à dignidade da justiça. Admissibilidade. Inteligência do art. 774, inciso V, do Código de Processo Civil. Recurso provido para esse fim. Essa falta de ânimo em demonstrar transparência ao Poder Judiciário, em opor inúmeros entraves para protrair o feito, sonegar informações relevantes para a economia do processo e solução da lide, p. exemplo, é mais do que característico de um ato atentatório não só à Justiça, mas a todos que trabalham nela. Um descaso, ainda, a todos os gastos que o Estado promove em prol dessa atividade vital para a pacificação social.   ","iso v, do código de processo civil. recurso provido para esse fim. essa falta de ânimo em demonstrar transparência ao poder judiciário, em opor inúmeros entraves para protrair o feito, sonegar informações relevantes para a economia do processo e solução da lide, p. exemplo, é mais do que característico de um ato atentatório não só à justiça, mas a todos que trabalham nela. um descaso, ainda, a todos os gastos que o estado promove em prol dessa atividade vital para a pacificação social.   ",Procedente,2228125-28.2021.8.26.0000,TJSP
" EXECUÇÃO DE TÍTULO EXTRAJUDICIAL. Duplicatas mercantis. Não localização da empresa devedora, tampouco do seu sócio. Pedido de arresto executivo online por meio do sistema SISBAJUD. Possibilidade. Medida com amparo no art. 830 e 854, do CPC.  Ocorrência de diversas tentativas infrutíferas para citação do executado, em endereços diferentes. Citação que se mostra insuperável somente no ato de conversão do arresto em penhora. Recurso provido. ",ecurso provido. ,Procedente,2223578-42.2021.8.26.0000,TJSP
" CONTRATO BANCÁRIO. Cartão de crédito consignado. Desconto mensal da reserva de margem consignada. Ação declaratória de inexistência de débito cumulada com reparação por danos materiais e morais. Tutela provisória concedida para suspender os descontos em seu benefício previdenciário. Inadmissibilidade. Ausência dos requisitos contidos no art. 300 do Código de Processo Civil. Cassação da liminar. Recurso provido para esse fim. ",processo civil. cassação da liminar. recurso provido para esse fim. ,Procedente,2208118-15.2021.8.26.0000,TJSP
" AÇÃO DIRETA DE INCONSTITUCIONALIDADE –  Lei nº 5.134, de 13 de abril de 2021, do Município de Guaratinguetá, que ""reconhece, no âmbito do Município da Estância Turística de Guaratinguetá, a prática de atividades e exercícios físicos como essenciais em estabelecimentos prestadores de serviços destinados a essa finalidade, bem como em espaços públicos, ainda que em tempos de crises ocasionadas por moléstias contagiosas, epidemias, pandemias ou catástrofes naturais"" –  Matéria de competência privativa da União para fixar as normas gerais e dos Estados e Distrito Federal para suplementá-las, no que couber –  Art. 24, inciso IX e parágrafos da Constituição da República –  Inexistência de interesse local a justificar a suplementação verificada na norma impugnada –  Ausente caracterização das hipóteses dos incisos I e II do artigo 30 da Constituição Federal - Ato normativo impugnado que confronta diretamente com a regra estadual estabelecida com a instituição do ""Plano São Paulo"" –  Flexibilização da quarentena, ademais, que fere os princípios da finalidade, razoabilidade e proporcionalidade –  Artigo 111 da Constituição Estadual –  Inconstitucionalidade declarada - Precedentes do Colendo Órgão Especial do Tribunal de Justiça/SP - AÇÃO JULGADA PROCEDENTE. ",ada procedente. ,Procedente,2085010-46.2021.8.26.0000,TJSP
" CONFLITO DE COMPETÊNCIA. Agravo. CDHU. Ibiúna. Contrato de promessa de compra e venda. Inadimplemento. Rescisão do contrato e reintegração de posse. –  1. Competência recursal. O Regimento Interno do tribunal estabelece no seu art. 103 que ""a competência dos diversos órgãos do Tribunal firma-se pelos termos do pedido inicial, ainda que haja reconvenção ou ação contrária ou o réu tenha arguido fatos ou circunstâncias que possam modificá-la"". O critério que baliza a fixação da competência recursal é aquele atrelado ao conteúdo da petição inicial, em que se compreendem pedido e causa de pedir, definindo-se os limites da lide. –  2. Inadimplemento contratual. Reintegração de posse. A competência para apreciação de ação fundamentada no inadimplemento contratual de contrato de compromisso de compra venda firmado por sociedade de economia mista, com a reintegração na posse do bem é de uma das Câmaras da Seção de Direito Privado, nos termos do art. 5º, I.25 e § 3º da Resolução nº 623/2013, com a redação dada pela Resolução nº 813/2019. Precedentes do Órgão Especial. –  Conflito procedente para declarar a competência da 13ª Câmara de Direito Privado, suscitada, para processar e julgar o recurso. ","o-se os limites da lide. –  2. inadimplemento contratual. reintegração de posse. a competência para apreciação de ação fundamentada no inadimplemento contratual de contrato de compromisso de compra venda firmado por sociedade de economia mista, com a reintegração na posse do bem é de uma das câmaras da seção de direito privado, nos termos do art. 5º, i.25 e § 3º da resolução nº 623/2013, com a redação dada pela resolução nº 813/2019. precedentes do órgão especial. –  conflito procedente para declarar a competência da 13ª câmara de direito privado, suscitada, para processar e julgar o recurso. ",Procedente,0036672-75.2021.8.26.0000,TJSP
" COBRANÇA. Contrato de empréstimo. Revelia da ré que não produz presunção de veracidade dos fatos alegados pelo autor. Inicial instruída com instrumento contratual sem assinatura da correntista. Extratos bancários que não demonstram a existência de saldo devedor no valor do empréstimo, tampouco a disponibilização do crédito na conta da requerida. Documentos insuficientes para comprovar a efetiva contratação e a existência do débito reclamado. Improcedência do pedido inicial. Sentença reformada. RECURSO PROVIDO.  ",curso provido.  ,Procedente,1000136-15.2021.8.26.0011,TJSP
" DANO MORAL–  Atraso na partida de voo internacional –  Perda da conexão –  Necessidade de realocação dos passageiros em outro voo, para o segundo trecho da viagem - Não fornecimento de alimentação kosher previamente contratada - Passageiros que foram submetidos a jejum forçado durante mais de 11 horas - Aflição e desconfortos que ultrapassam o mero aborrecimento –  Dano moral in re ipsa –  Dever de indenizar –  Caracterização:- O dano moral decorrente de falta de fornecimento de alimentação especial previamente contratada –  kosher - prescinde de prova –  Responsabilidade objetiva da companhia aérea - Dano ""in re ipsa"" - Desconforto, aflição e transtornos suportados pelos passageiros que devem ser indenizados.DANO MORAL–  Fixação que deve servir como repreensão do ato ilícito –  Enriquecimento indevido da parte prejudicada –  Impossibilidade –  Razoabilidade do quantum indenizatório:–  A fixação de indenização por danos morais deve servir como repreensão do ato ilícito e pautada no princípio da razoabilidade sem que se transforme em fonte de enriquecimento indevido da parte prejudicada.–  Bem por isso, à luz do princípio da razoabilidade, majora-se a indenização, tendo em vista as características do caso concreto. RECURSO PROVIDO. ",ecurso provido. ,Procedente,1003257-49.2019.8.26.0584,TJSP
" *Ação declaratória cumulada com pedido de indenização –  Sentença de procedência –  Irresignação do banco réu –  Prova dos autos que evidenciou culpa exclusiva de terceiro na contratação junto ao banco réu –  Correntista que teve seu cartão utilizado indevidamente por funcionário do albergue onde se encontrava residindo –  Inocorrência de falha na prestação do serviço pelo banco, na medida em que não há qualquer notícia de comunicação de furto ou apropriação do cartão, não se podendo deslembrar que as contratações se deram por via eletrônica, com a utilização do cartão e senha do autor –  Terceiro identificado e processado criminalmente –  Hipótese de reforma da sentença apelada, com decretação de improcedência da ação –  Apelo provido.* ",apelo provido.* ,Procedente,1018333-68.2019.8.26.0405,TJSP
" APELAÇÃO CÍVEL – AÇÃO REGRESSIVA –  DESNECESSIDADE DE INSTAURAÇÃO DE PROCEDIMENTO ADMINISTRATIVO PARA PROPOSITURA DE AÇÃO JUDICIAL -  SEGURADORA SUB-ROGADA NOS DIREITOS DO SEGURADO –  DANOS EM APARELHOS ELETRÔNICOS –  PROVAS CONSISTENTES EM LAUDOS TÉCNICOS PRODUZIDOS UNILATERALMENTE, INSUFICIENTES PARA FORMAÇÃO DE CONVICÇÃO DESTE JUÍZO FAVORÁVEL AO RECONHECIMENTO DO DIREITO DE REGRESSO EVOCADO - RECURSO PROVIDO.  ",curso provido.  ,Procedente,1001281-18.2020.8.26.0084,TJSP
" APELAÇÃO. AÇÃO DE REGRESSO. SEGURO PATRIMONIAL. ENERGIA ELÉTRICA. RESSARCIMENTO DOS SINISTROS. Seguradora apelada pagou indenização a seu segurado para o ressarcimento de danos causados por supostas panes elétricas em rede de fornecimento da concessionária apelante. Pretensão de ressarcimento. As concessionárias possuem responsabilidade objetiva pelos danos causados na gestão serviços públicos, sendo despicienda, portanto, a comprovação de dolo ou de culpa. Inteligência do art. 37, § 6º, da Constituição Federal e do art.  art. 2º, III, da Lei nº 8.987/95. A despeito disso, é essencial a demonstração dos demais elementos da responsabilidade civil. Seguradora que não se desincumbiu de seu ônus probatório. Documentos unilateralmente produzidos, bastante singelos, que não se prestam a comprovar o dano e o nexo causal necessários à procedência do pedido. Impossibilidade de inversão do ônus da prova, haja vista a não disponibilidade dos bens prejudicados pelas supostas oscilações de energia. Precedentes desta C. Corte. Sentença reformada. SUCUMBÊNCIA. Inversão do ônus. RECURSO PROVIDO.  ",curso provido.  ,Procedente,1059485-07.2020.8.26.0100,TJSP
" APELAÇÃO. AÇÃO DE REGRESSO. SEGURO PATRIMONIAL. ENERGIA ELÉTRICA. RESSARCIMENTO DOS SINISTROS. MÉRITO RECURSAL. Seguradora apelada pagou indenização a seus segurados para o ressarcimento de danos causados por supostas panes elétricas em rede de fornecimento da concessionária apelante. Pretensão de ressarcimento. As concessionárias possuem responsabilidade objetiva pelos danos causados na gestão serviços públicos, sendo despicienda, portanto, a comprovação de dolo ou de culpa. Inteligência do art. 37, § 6º, da Constituição Federal e do art. art. 2º, III, da Lei nº 8.987/95. A despeito disso, é essencial a demonstração dos demais elementos da responsabilidade civil. Seguradora que não se desincumbiu de seu ônus probatório. Documentos unilateralmente produzidos que não se prestam a comprovar o dano e o nexo causal necessários à procedência do pedido. Impossibilidade de inversão do ônus da prova, haja vista o descarte do bem prejudicado pelas supostas oscilações de energia. Precedentes desta C. Corte. Sentença reformada. SUCUMBÊNCIA. Inversão do ônus. RECURSO PROVIDO. ",ecurso provido. ,Procedente,1003515-70.2020.8.26.0084,TJSP
" AGRAVO EM EXECUÇÃO PENAL. Falta grave. Agravante que cumpria pena em regime semiaberto. Regressão definitiva de regime prisional. Ausência de oitiva judicial. Nulidade. Desatendimento do teor do art. 118, §2º, da LEP. Necessidade de prévia oitiva judicial do faltoso, sob pena de nulidade da regressão. Entendimento consolidado no STJ. Precedentes. Decisão anulada. Recurso provido, para que o recorrente seja restabelecido ao regime semiaberto até regular oitiva, e sobrevinda de nova decisão, salvo se por outro motivo justificado deva ele permanecer no regime fechado.  ","ade da regressão. entendimento consolidado no stj. precedentes. decisão anulada. recurso provido, para que o recorrente seja restabelecido ao regime semiaberto até regular oitiva, e sobrevinda de nova decisão, salvo se por outro motivo justificado deva ele permanecer no regime fechado.  ",Procedente,0001992-89.2021.8.26.0509,TJSP
" Apelação. Ação declaratória. Pedido de desistência, antes de citada a ré. Sentença homologatória do pedido de desistência, com determinação de recolhimento das custas iniciais e da taxa referente à procuração. Embora tenha a autora deixado transcorrer o prazo fixado pela juíza para comprovar os requisitos autorizadores para a justiça gratuita, era mesmo a hipótese de sua concessão. Reforma da decisão que se impõe. Documentos acostados aos autos demonstram incapacidade econômico-financeira da autora; além do fato de que o indeferimento da justiça gratuita, com a determinação do recolhimento das custas referidas, colheu a autora de surpresa, não lhe sendo oportunizado prazo para interpor recurso cabível. Sentença parcialmente reformada, para conceder a justiça gratuita em prol da autora, e, bem assim, isentá-la do pagamento das custas iniciais e da taxa de procuração. Apelo provido. "," apelo provido. ",Procedente,1000931-45.2021.8.26.0197,TJSP
" Agravo de Instrumento –  Tutela de Urgência –  O deferimento da tutela de urgência está condicionado à demonstração da probabilidade do direito pleiteado, ao perigo de dano ou risco ao resultado útil do processo, bem como a reversibilidade dos efeitos da decisão (art. 300, do CPC). Ausentes, diante das particularidades do caso concreto, os requisitos do citado artigo, impõe-se a reforma da decisão que deferiu a tutela provisória pleiteada –  Agravo provido. ",agravo provido. ,Procedente,2225358-17.2021.8.26.0000,TJSP
" AÇÃO REGRESSIVA –  Contrato de Seguro –  Hipótese em que a empresa de transporte segurada foi condenada a pagar indenização por dano moral em virtude de acidente ocorrido com uma passageira no interior do seu coletivo –  Processo julgado extinto em virtude de consumação da prescrição ânua –  Inadmissibilidade –  Contagem do prazo prescricional ânuo que sequer havia se consumado no caso em exame –  Consideração de que após o trânsito em julgado da ação indenizatória por dano moral ajuizada pela vítima, ocorrido no dia 11-02-2021, a empresa de transportes segurada foi intimada a pagar o valor da condenação, requereu que a seguradora assumisse o referido pagamento e formulou acordo com a vítima para o pagamento parcelado da condenação, com a propositura da presente ação regressiva no dia 19-04-2021 –  Prescrição ânua não consumada –  Condenação da segurada a pagar a autora o valor da condenação a ela imposta na cifra de R$18.096,00, nos termos da exordial –  Pedido inicial julgado procedente –  Sentença reformada –  RECURSO PROVIDO.  ",curso provido.  ,Procedente,1014130-53.2021.8.26.0224,TJSP
" EXCEÇÃO DE PRÉ-EXECUTIVIDADE. Execução por título extrajudicial. Ilegitimidade passiva ad causam do agravante acolhida por ele não figurar como fiador no instrumento contratual objeto da execução. Irresignação do executado em relação ao valor dos honorários, fixados por equidade em R$20.000,00. Admissibilidade. Percentual que deve ser fixado sobre o valor da causa [R$1.406.856,56], nos termos do Aresp nº 1.187.605/SP. Fixação por equidade, afastada. Honorários advocatícios de sucumbência fixados no patamar mínimo de 10% sobre o valor atribuído à causa, nos termos do artigo 85, § 2º, do Código de Processo Civil. RECURSO PROVIDO. ",ecurso provido. ,Procedente,2224044-36.2021.8.26.0000,TJSP
" APELAÇÃO –  apelo de ambas as partes. Apelantes DAVID e ANDERSON pretendem revisão de penas, flexibilização. MP pretende anulação por decisão contrária à prova dos autos e sentenciamento após declaração de vício pelo Juízo ""a quo"". Reconhecido pleito do MP. Julgamento contrário à prova dos autos, de vez que há indícios de conduta ajustada entre apelantes para homicídio. Quanto a vício declarado, foi reconsiderado em seguida, no terceiro dia após a Plenária, prolatada sentença. Irregularidade nessa apreciação, cabendo anulação do julgamento. Recomendação de rapidez para a nova data. NEGADO PROVIMENTO AO RECURSO de DAVID DE JESUS MARTINEZ e ANDERSON ALEXSANDER NASCIMENTO e DADO PROVIMENTO ao apelo do MP, para anular o julgamento. ","ascimento e dado provimento ao apelo do mp, para anular o julgamento. ",Procedente,1502289-60.2019.8.26.0228,TJSP
