Summary,Text,Class,Identifier,Court
" Revisional –  Cédula de Crédito Bancário –  Aplicação da Lei n° 10.931/04 e das Medidas Provisórias nº 1.963/2000 e 2.170-36/2001 –  Inconstitucionalidade das normas em comento não reconhecida –  Capitalização de juros –  Possibilidade –  REsp Repetitivo nº 973827/RS –  Artigo 1.036 do CPC –  Pactuação expressa –  Juros –  Limite de incidência –  Inexistência –  Inaplicabilidade dos artigos 591 c/c 406 do Código Civil –  Juros remuneratórios –  Abusividade –  Não reconhecimento –  Taxas pactuadas conforme a média de mercado e fora dos padrões considerados abusivos pela jurisprudência –  REsp Repetitivo nº 1061530/SC –  Artigo 1.036 do CPC –  Limitação incabível –  Abusividade não reconhecida.Tarifas de avaliação de bem e registro de contrato –  Adoção de teses fixadas no julgamento do Tema 958 (REsp nº 1578553/SP, Rel. Min. Paulo de Tarso Sanseverino, j. 28/11/2018), na forma do artigo 1.036 do CPC –  Avaliação de bem –  Prova nos autos da efetiva prestação de serviço –  Ônus que cabia ao réu, do qual se desincumbiu –  Registro de contrato –  Comprovação do serviço prestado –  Abusividade –  Inexistência.Seguro proteção financeira –  Adoção de teses fixadas no julgamento do REsp nº 1639259/SP, na forma do artigo 1.036 do CPC –  Abusividade –  Ocorrência –  Opção de escolha de seguradora –  Não demonstração –  Devolução de forma simples, com incidência de correção monetária da data da cobrança indevida e juros de mora a partir da citação, à taxa de 1% ao mês (artigo 406 do Código Civil) –  Compensação (crédito e débito de igual natureza) –  Possibilidade –  Artigo 368 do Código Civil.Sentença reformada –  Sucumbência mínima do réu –  Reconhecimento –  Artigo 86, §único, do CPC.Recurso provido em parte. ",ovido em parte. ,Parcial Procedente,1021987-39.2014.8.26.0114,TJSP
" AÇÃO DE RECONHECIMENTO DE PRESCRIÇÃO C/C OBRIGAÇÃO DE FAZER E DANOS MORAIS. Sentença de procedência em parte, para reconhecer a prescrição do débito, afastado o pedido de retirada do nome da autora do banco de dados da Serasa e o pleito indenizatório. Irresignação da parte autora. Cabimento em parte. Dívidas prescritas que não podem ser objeto de cobrança judicial ou extrajudicial, diversamente do que restou decidido na origem. Precedentes desta C. Câmara. Pedido de determinação à ré para que cesse as cobranças e retire o nome da autora do ""Serasa Limpa Nome"". Retirada da plataforna que decorre logicamente da declaração de inexigibilidade. Preceito cominatório incabível 'in casu'. Ausência de demonstração de que cobranças tenham sido realizadas. Inexistente dano moral na espécie. O simples fato de ter sido cobrada por débito já prescrito ou indevido não é fundamento, por si só, para a formulação de pedido indenizatório. Nome da requerente que não chegou a ser negativado. Plataforma de renegociação de débitos (""Serasa Limpa Nome"") de acesso exclusivo às partes contratantes. Cobrança indevida que não passou de mero aborrecimento. Sentença de parcial procedência mantida. Sucumbência recíproca caracterizada. Litigância de má-fé arguida em contrarrazões não caracterizada. Ausência dos requisitos do art.80 do CPC. Recurso provido em parte. ",ovido em parte. ,Parcial Procedente,1000343-72.2021.8.26.0024,TJSP
" AÇÃO DECLARATÓRIA C/C INDENIZAÇÃO POR DANOS MORAIS, PRECEDIDA DE CAUTELAR DE SUSTAÇÃO DE PROTESTO. Alegada inexigibilidade das duplicatas objeto dos autos, por ausência de lastro. Sentença de procedência em parte, para declarar a nulidade e inexigibilidade dos títulos indicados na inicial e condenar parte dos corréus ao pagamento de R$50.000,00 a título de indenização por danos morais. Irresignação dos corréus Itaú Unibanco, Felcred Factoring, New Progress Factoring, Home Factoring, e Maturity Fomento Mercantil. Cabimento do apelo do banco réu e cabimento parcial dos demais recursos de apelação. Protesto realizado por meio de endosso-mandato. Ilegitimidade passiva da instituição financeira mandatária. Excesso de mandato ou ato culposo próprio não caracterizados. Entendimento firmado pelo C. STJ no julgamento do Recurso Especial nº 1063474/RS, sob o rito dos 'Recursos Repetitivos'. Súmula 476 do STJ. Ação extinta, sem resolução de mérito, em relação ao corréu Itaú Unibanco, condenada a parte autora ao pagamento de honorários em seu favor, fixados em R$2.000,00. Duplicatas emitidas sem lastro e cedidas às empresas de fomento mercantil apelantes. Perícia grafotécnica que atestou a falsidade das assinaturas constantes nos canhotos de recebimento que acompanharam as duplicatas. Títulos corretamente declarados inexigíveis. Vício formal que não configura exceção pessoal, sendo oponível a terceiros. Endosso translativo. Protestos indevidos. Responsabilidade dos endossatários, diante da ausência de lastro. Entendimento firmado pelo C. STJ no julgamento do Recurso Especial nº 1213256/RS, sob o rito dos 'Recursos Repetitivos'. Súmula 475 do STJ. Verificação de regularidade do crédito que compõe o risco da atividade das empresas de factoring. Incabível, porém, indenização por danos morais decorrente dos indevidos protestos 'in casu'. Existência de restrições precedentes em nome da parte autora. Súmula 385 do STJ. Condenação das faturizadoras apelantes, fundada nos protestos indevidos, afastada. Sucumbência recíproca caracterizada. Honorários advocatícios fixados em R$2.000,00, já incluídos os recursais. Recurso do corréu Itaú Unibanco provido e apelos das corrés Felcred, New Progress Factoring, Home, e Maturity providos em parte. ",vidos em parte. ,Parcial Procedente,0000754-36.2007.8.26.0150,TJSP
" APELAÇÃO CRIMINAL –  Tráfico de drogas –  Autoria e materialidade delitiva comprovadas – Decisão condenatória que se impõe –  Impossibilidade de absolvição –  Penas readequadas –  Impossibilidade de aplicação do redutor inserto no artigo 33, parágrafo 4º, da Lei nº 11.343/06 –  Regime inicial fixado com critério –  Impossibilidade de substituição das penas privativas de liberdade por restritivas de direitos –  Recurso parcialmente provido. ",lmente provido. ,Parcial Procedente,1500014-46.2020.8.26.0312,TJSP
" APELAÇÃO –  Furto qualificado mediante destruição ou rompimento de obstáculo e concurso de agentes –  Artigo 155, §4º, incisos I e IV, do Código Penal –  Acervo probatório que justifica a procedência da ação penal –  Autoria e Materialidade comprovadas –  Absolvição dos acusados Roger e Sandro em razão do princípio da insignificância –  Descabimento –  A aplicação do referido corolário requer o exame das circunstâncias de fato e daquelas concernentes à pessoa do agente, sob pena de restar estimulada a prática reiterada de furtos de pequeno valor –  In casu, o valor dos bens não é insignificante, bem como se tratam de réus reincidentes, que ademais ostentam maus antecedentes –  Condenações mantidas –  Pena –  Dosimetria –  Reprimendas aplicadas de forma exacerbada –  Penas-base elevadas com fulcro na dupla qualificação do delito, maus antecedentes dos acusados e elevada culpabilidade –  De rigor a manutenção da consideração da dupla qualificação do delito para exasperação das basilares dos acusados –  Alegação do apelante David para que haja a desconsideração de seus maus antecedentes na exasperação da basilar –  Impossibilidade –  As condenações atingidas pelo denominado período depurador a que se refere o artigo 64, inciso I, do Código Penal, podem ser consideradas para elevação da pena-base –  Suficiente, no entanto, a fixação das basilares em 1/5 acima do mínimo legal para o acusado Roger e em 1/4 acima do mínimo legal para os acusados Sandro e David, levando-se em conta a dupla qualificação do delito e a elevada culpabilidade da conduta, bem como os maus antecedentes para Sandro e David –  Necessidade de redução das penas-base em razão do princípio da proporcionalidade –  Reconhecimento da figura do furto privilegiado em relação aos acusados Roger e Sandro –  Impossibilidade –  Não bastasse se tratar de apelantes reincidentes em crimes dolosos, verifica-se o elevado valor da res furtivae – Regime fechado –  Adequado ao caso concreto diante da recidiva e maus antecedentes dos acusados, bem como demais circunstâncias judiciais desfavoráveis consideradas na dosimetria das penas –  Por fim, inviável a substituição das penas corporais por restritivas de direitos por se tratarem de réus reincidentes em crimes dolosos – APELOS PARCIALMENTE PROVIDOS. ",mente providos. ,Parcial Procedente,1500200-46.2021.8.26.0567,TJSP
" APELAÇÃO CÍVEL –  Compromisso de compra e venda de bem imóvel – Resilição contratual motivada pela desistência dos promissários compradores – Sentença de procedência – Inconformismo da ré – Resilição unilateral do contrato pelos promissários compradores – Incidência do Código de Defesa do Consumidor na espécie – Determinação de  restituição de 90% dos valores desembolsados para fins de ressarcimento dos danos suportados pela vendedora com dos desfazimento do negócio – Percentual de retenção que deve ser adequado para 25% nos termos da jurisprudência do C. Superior Tribunal de Justiça – Sumula nº 1 do TJSP – Hipótese em que a pretensão da requerida à devolução na forma estabelecida pela cláusula resolutiva do contrato mostra-se abusiva – Inaplicabilidade da Lei nº 13.786/18. Irretroatividade da Lei aos contratos firmados em datas anteriores à sua vigência – Contratado firmado anteriormente – Precedentes desta C. Corte - Incidência de correção monetária com os desembolsos e cômputo dos juros de mora que deve ocorrer a partir do trânsito em julgado, consoante entendimento firmado pelo C. Superior Tribunal de Justiça – Sentença modificada para estabelecer o percentual de retenção dos valores desembolsados pela autora para 25% (vinte e cinco por cento) com o cômputo dos juros de mora de 1%, a partir do trânsito em julgado, reconhecida a sucumbência recíproca - Recurso provido, em parte.    ","o, em parte.    ",Parcial Procedente,1136676-70.2016.8.26.0100,TJSP
" APELAÇÃO CÍVEL –  Locação –  Ação Renovatória - Sentença de procedência, em parte –  Inconformismo da locatária –  Pretensão de redução do aluguel percentual e não incidência de cláusula contratual – Cabimento, em parte –  Pretensão de reduzir o aluguel percentual não impugnada adequadamente - Aluguel percentual apurado pela perícia entre 5% e 7%, encontrando-se o valor médio de 5,8%, adotado, afastando-se a pretensão de fixação em valor menor - Pretensão à modificação de cláusula contratual que não diz com aluguel e prazo, mas com multa, que foge ao âmbito próprio da renovatória, devendo se discutida em ação revisional - Ausência de fundamento para alteração da cláusula – Recurso provido, em parte. ","vido, em parte. ",Parcial Procedente,1003981-60.2018.8.26.0011,TJSP
" APELAÇÃO CÍVEL –  Compromisso de compra e venda de bem imóvel – Resilição contratual motivada pela desistência dos promissários compradores – Sentença de procedência, em parte – Inconformismo da ré – Resilição unilateral do contrato pelos promissários compradores – Incidência do Código de Defesa do Consumidor na espécie – Determinação de  restituição de 85% dos valores desembolsados para fins de ressarcimento dos danos suportados pela vendedora com dos desfazimento do negócio – Percentual de retenção que deve ser adequado para 25% nos termos da jurisprudência do C. Superior Tribunal de Justiça – Sumula nº 1 do TJSP - Hipótese em que o percentual de retenção de 30% previsto na cláusula resolutiva do contrato mostra-se abusivo – Incidência de correção monetária devida com os desembolsos e cômputo dos juros de mora a partir do trânsito em julgado, corretamente fixados - Precedentes do C. Superior Tribunal de Justiça – Verbas sucumbenciais readequadas - Recurso provido, em parte.    ","o, em parte.    ",Parcial Procedente,1002543-49.2020.8.26.0004,TJSP
" APELAÇÃO CÍVEL - Acidente – Semovente – Indenização -Sentença de procedência, em parte – Inconformismo das partes.Recurso do réu – Alegação de que o semovente não lhe pertencia –  Prova documental não elidida –  Propriedade demonstrada nos autos –  Cerceamento de defesa inocorrente –  Prova técnica realizada e na qual não foi possível identificar excesso de velocidade - Alegação de ausência de cinto de segurança não comprovada - Acidente ocorrido em razão do animal da pista, violado o dever de guarda - Responsabilidade do réu não afastada – Pensão mensal indevida –  Ausência de prova de contribuição, inaplicável na espécie presunção de contribuição – Prova que demonstra ser a genitora a responsável pela manutenção da casa - Sentença reformada, em parte.Recurso dos autores –  Pretensão de majoração da verba indenizatória - Cabimento –  Dano moral fixado em R$200.000,00 (duzentos mil reais), sendo metade para a genitora e a outra metade, em partes iguais, aos irmãos -  Pretensão à fixação de um parâmetro de correção da pensão, com adoção do salário mínimo –  Questão prejudicada.Recursos providos, em parte.  ","dos, em parte.  ",Parcial Procedente,1001368-18.2017.8.26.0168,TJSP
" CONDOMÍNIO EDILÍCIO. Prédio comercial. Garagem operada por empresa especializada. Superesportivo de luxo estacionado no subsolo. Chuvas torrenciais de intensidade e proporções ímpares. Inundação. Veículo submerso. Demanda indenizatória. Causa eficiente dos danos não atribuível a nenhuma conduta comissiva ou omissiva do condomínio ou do estacionamento. Evento da natureza inevitável. Força maior. Quebra do nexo de causalidade. Pedidos improcedentes. Sentença reformada. Recurso do condomínio provido. Recurso do estacionamento provido em parte. ",ovido em parte. ,Parcial Procedente,1086246-75.2020.8.26.0100,TJSP
" APELAÇÃO CÍVEL –  MANDADO DE SEGURANÇA –  IPVA incidente sobre veículo automotor –  Impetrante que é portadora de deficiência física e fazia jus à isenção deferida nos termos do artigo 13, inciso III, da Lei Estadual nº 13.296/2008 –  Alterações introduzidas pela Lei nº 17.293/2020 que limitaram a isenção aos portadores de deficiência física severa que necessitem de veículo adaptado ou customizado - Ausência de violação ao princípio da isonomia –  Concessão da isenção que passou a observar o grau de severidade da deficiência - Inexistência de direito adquirido à isenção -–  Inteligência do artigo 178 do Código Tributário Nacional e da Súmula 544 do E. Supremo Tribunal Federal –  Princípio da anterioridade, anual e nonagesimal, aplicável no caso de redução ou revogação de benefícios fiscais –  Entendimento do C. Supremo Tribunal Federal - Lei Estadual nº 17.293/2020 publicada em 16/10/2020 –  Fato gerador do IPVA que ocorreu em 01/01/2021 –  Ausência do decurso do prazo de 90 (noventa) dias Inaplicabilidade das alterações para o IPVA 2021 –  Sentença parcialmente reformada - Reexame necessário e recurso voluntário fazendário parcialmente providos. ",mente providos. ,Parcial Procedente,1011132-51.2021.8.26.0309,TJSP
" REEXAME NECESSÁRIO - APELAÇÃO CÍVEL –  MANDADO DE SEGURANÇA –  IPVA incidente sobre veículo automotor –  Impetrante que é portadora de deficiência física e fazia jus à isenção deferida nos termos do artigo 13, inciso III, da Lei Estadual nº 13.296/2008 –  Alterações introduzidas pela Lei nº 17.293/2020 que limitaram a isenção aos portadores de deficiência física severa que necessitem de veículo adaptado ou customizado - Ausência de violação ao princípio da isonomia –  Concessão da isenção que passou a observar o grau de severidade da deficiência - Inexistência de direito adquirido à isenção –  Inteligência do artigo 178 do Código Tributário Nacional e da Súmula 544 do E. Supremo Tribunal Federal –  Princípio da anterioridade, anual e nonagesimal, aplicável no caso de redução ou revogação de benefícios fiscais –  Entendimento do C. Supremo Tribunal Federal - Lei Estadual nº 17.293/2020 publicada em 16/10/2020 –  Fato gerador do IPVA que ocorreu em 01/01/2021 –  Ausência do decurso do prazo de 90 (noventa) dias Inaplicabilidade das alterações para o IPVA 2021 –  Sentença parcialmente reformada –  Reexame necessário e recurso voluntário da Fazenda Estadual parcialmente providos. ",mente providos. ,Parcial Procedente,1005882-37.2021.8.26.0309,TJSP
" Bem imóvel –  Compromisso de compra e venda - Ação de rescisão contratual cumulada com pleito de cobrança de multa - Demanda de empresa vendedora em face de compromissários compradores - Sentença de procedência da ação e de parcial procedência da reconvenção –  Recurso dos réus/reconvintes - Parcial reforma do julgado - Cabimento - Precedentes no sentido de que lícita a cláusula contratual que prevê a retenção de 10% a 25% dos valores pagos –  Circunstâncias do caso concreto que justificam a retenção de apenas 20% dos montantes despendidos pelos réus - Súmulas nºs 01 a 03, do TJSP, e 543, do STJ –  Observância.Apelo dos réus parcialmente provido. ",lmente provido. ,Parcial Procedente,1003187-57.2021.8.26.0068,TJSP
